Timestamp,DeviceName,AccountName,ActionType,FileName,FolderPath,SHA256,ProcessCommandLine
"Apr 29, 2026 3:59:36 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 5208:29535 -prefMapHandle 5752:276329 -jsInitHandle 4764:242716 -parentBuildID 20260427173000 -ipcHandle 5096 -initialChannelId {93a30c87-b797-43f3-b150-0c8862276409} -parentPid 8800 -win32kLockedDown -appDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\browser"" - 16 tab"
"Apr 29, 2026 3:59:24 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 5944:29535 -prefMapHandle 5552:276329 -jsInitHandle 5788:242716 -parentBuildID 20260427173000 -ipcHandle 5464 -initialChannelId {53a3a971-bcd7-4708-9348-b5d0ac51fc59} -parentPid 8800 -win32kLockedDown -appDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\browser"" - 15 tab"
"Apr 29, 2026 3:59:19 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 5236:29535 -prefMapHandle 5460:276329 -jsInitHandle 5256:242716 -parentBuildID 20260427173000 -ipcHandle 5632 -initialChannelId {d46e68e4-c61a-4644-ba68-4bc3ce10b039} -parentPid 8800 -win32kLockedDown -appDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\browser"" - 14 tab"
"Apr 29, 2026 3:59:18 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 5468:29535 -prefMapHandle 5464:276329 -jsInitHandle 4756:242716 -parentBuildID 20260427173000 -ipcHandle 4500 -initialChannelId {6845c506-13f2-4ea6-a709-e432336da87b} -parentPid 8800 -win32kLockedDown -appDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\browser"" - 13 tab"
"Apr 29, 2026 3:59:02 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 1988:29535 -prefMapHandle 3424:276329 -jsInitHandle 4892:242716 -parentBuildID 20260427173000 -ipcHandle 4668 -initialChannelId {ea77ecfb-4bb0-4b60-abbd-c59e7691b7ab} -parentPid 8800 -win32kLockedDown -appDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\browser"" - 12 tab"
"Apr 29, 2026 3:58:28 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 5004:29369 -prefMapHandle 3412:276329 -jsInitHandle 5000:242716 -parentBuildID 20260427173000 -ipcHandle 1400 -initialChannelId {c15c72f8-32ea-4875-a02c-e0a67a0b01e5} -parentPid 8800 -win32kLockedDown -appDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\browser"" - 11 tab"
"Apr 29, 2026 3:57:43 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 5032:28693 -prefMapHandle 5036:276329 -jsInitHandle 5040:242716 -parentBuildID 20260427173000 -ipcHandle 5048 -initialChannelId {63de2b58-899a-4b32-aba5-7893b17c3522} -parentPid 8800 -win32kLockedDown -appDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\browser"" - 10 tab"
"Apr 29, 2026 3:57:43 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 4844:28693 -prefMapHandle 4848:276329 -jsInitHandle 4852:242716 -parentBuildID 20260427173000 -ipcHandle 4860 -initialChannelId {89201288-3f5a-477f-b8f2-3e9ac1d02928} -parentPid 8800 -win32kLockedDown -appDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\browser"" - 9 tab"
"Apr 29, 2026 3:57:43 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 4384:28693 -prefMapHandle 4160:276329 -jsInitHandle 4368:242716 -parentBuildID 20260427173000 -ipcHandle 4232 -initialChannelId {f45503bb-77a9-45e5-916c-1028b5d7df6e} -parentPid 8800 -win32kLockedDown -appDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\browser"" - 8 tab"
"Apr 29, 2026 3:57:43 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 4168:28302 -prefMapHandle 4172:276329 -jsInitHandle 4176:242716 -parentBuildID 20260427173000 -ipcHandle 4200 -initialChannelId {00dbef5c-f872-458e-aabc-0c60267b05ab} -parentPid 8800 -win32kLockedDown -appDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\browser"" - 7 tab"
